     4744.000      0.2379668    
     4744.700      0.1194660    
     4745.400      0.4163205    
     4746.100      0.3127854    
     4746.800      0.4828053    
     4747.500      0.2524280    
     4748.200      0.4119135    
     4748.900      0.1348713    
     4749.600      0.1012123    
     4750.300      0.6506252    
     4751.000      0.5908417    
     4751.700      0.7771452    
     4752.400      0.4902830    
     4753.100      0.3039721    
     4753.800      0.3979583    
     4754.500      0.2830504    
     4755.200      0.2756822    
     4755.900      0.2268886    
     4756.600      0.6364479    
     4757.300      0.5700926    
     4758.000      0.7412384    
     4758.700      0.5016028    
     4759.400      0.4990718    
     4760.100      0.6847192    
     4760.800      0.3935514    
     4761.500      0.2518789    
     4762.200      0.6113666    
     4762.900      0.7784832    
     4763.600      0.4520326    
     4764.300      0.1858588    
     4765.000      0.3245576    
     4765.700      0.6309088    
     4766.400      0.3643329    
     4767.100      0.2152348    
     4767.800      0.3641174    
     4768.500      0.3160131    
     4769.200      0.3573415    
     4769.900      0.3784651    
     4770.600      0.4845160    
     4771.300      0.4332887    
     4772.000      0.3573130    
     4772.700      0.3752719    
     4773.400      0.6508472    
     4774.100      0.6332052    
     4774.800      0.4923344    
     4775.500      0.7413629    
     4776.200      0.2913830    
     4776.900      0.3677357    
     4777.600      0.3971182    
     4778.300      0.4238041    
     4779.000       1.038017    
     4779.700      0.9148178    
     4780.400      0.5032539    
     4781.100     -0.9568071E-01
     4781.800      0.4794884    
     4782.500      0.6118212    
     4783.200      0.6386014    
     4783.900      0.8239762    
     4784.600      0.6588420    
     4785.300      0.6010220    
     4786.000      0.3972134    
     4786.700      0.3918410    
     4787.400      0.5680529    
     4788.100      0.5972524    
     4788.800      0.6157625    
     4789.500      0.3206547    
     4790.200      0.2028929    
     4790.900      0.3285064    
     4791.600      0.5475028    
     4792.300      0.5064103    
     4793.000      0.4981505    
     4793.700      0.3372650    
     4794.400      0.2682045    
     4795.100      0.2628366    
     4795.800      0.2648128    
     4796.500      0.1857681    
     4797.200      0.5635156    
     4797.900     -0.4668019E-01
     4798.600      0.2998766    
     4799.300      0.5306613    
     4800.000      0.4642700    
     4800.700      0.4409000    
     4801.400      0.8442730    
     4802.100       1.053484    
     4802.800       1.374168    
     4803.500       1.182323    
     4804.200      0.7851843    
     4804.900      0.5200906    
     4805.600      0.3891054    
     4806.300      0.1174741    
     4807.000      0.3717389    
     4807.700      0.2444393    
     4808.400      0.7131042E-01
     4809.100      0.1186740    
     4809.800      0.8616113E-01
     4810.500      0.1516080E-01
     4811.200      0.3541130    
     4811.900      0.4111829    
     4812.600      0.3850469    
     4813.300      0.4910396    
     4814.000      0.3471740    
     4814.700      0.4014003    
     4815.400      0.4642810    
     4816.100      0.6187416    
     4816.800      0.4364026    
     4817.500      0.1452874    
     4818.200      0.1823763    
     4818.900      0.3757081    
     4819.600      0.4759912    
     4820.300      0.4497367    
     4821.000      0.3673410    
     4821.700      0.3572629    
     4822.400      0.2941082    
     4823.100      0.2489306    
     4823.800      0.4211937    
     4824.500      0.2967947    
     4825.200      0.4107389    
     4825.900      0.1774395    
     4826.600      0.1119213    
     4827.300      0.1757797    
     4828.000      0.4554654    
     4828.700      0.4353029    
     4829.400      0.2171893    
     4830.100      0.1665775    
     4830.800      0.3403914    
     4831.500      0.1025610    
     4832.200      0.1343025    
     4832.900      0.2892850    
     4833.600     -0.5878526E-01
     4834.300      0.2660555    
     4835.000      0.3903967    
     4835.700      0.2461249    
     4836.400      0.9715170E-01
     4837.100      0.2351418E-02
     4837.800      0.1532015    
     4838.500      0.2863289    
     4839.200      0.2808211    
     4839.900      0.1569538    
     4840.600      0.1720485    
     4841.300      0.3520062    
     4842.000      0.3618435    
     4842.700      0.2793095    
     4843.400      0.2317228    
     4844.100      0.2597734    
     4844.800      0.2084146    
     4845.500      0.1008504E-01
     4846.200      0.1998807    
     4846.900      0.1876752    
     4847.600      0.3053930    
     4848.300      0.3851897    
     4849.000      0.1947314    
     4849.700      0.1163517    
     4850.400      0.2173973    
     4851.100      0.3419980    
     4851.800      0.1978358    
     4852.500      0.1297999    
     4853.200      0.2853261    
     4853.900      0.4014028    
     4854.600      0.4710823    
     4855.300      0.1767021    
     4856.000      0.3467828    
     4856.700      0.3982553    
     4857.400      0.3661271    
     4858.100      0.4809444    
     4858.800      0.4371755    
     4859.500       1.201894    
     4860.200       43.70839    
     4860.900       123.0310    
     4861.600       130.9202    
     4862.300       59.34741    
     4863.000       4.215715    
     4863.700      0.4714349    
     4864.400      0.3186450    
     4865.100      0.3392239    
     4865.800      0.2639070    
     4866.500      0.3394243    
     4867.200      0.1922629    
     4867.900      0.3140362    
     4868.600      0.3318556    
     4869.300      0.1109921    
     4870.000      0.2026598    
     4870.700      0.1849584    
     4871.400      0.2331186    
     4872.100      0.1405336    
     4872.800      0.1987012    
     4873.500      0.5890467E-01
     4874.200      0.1677074    
     4874.900      0.7615233E-01
     4875.600      0.2206252    
     4876.300      0.2707577    
     4877.000      0.1026103    
     4877.700      0.9470771E-01
     4878.400      0.1765987    
     4879.100      0.2012885    
     4879.800      0.2206062    
     4880.500      0.1477743    
     4881.200      0.5993546E-01
     4881.900      0.1138075    
     4882.600      0.1817693    
     4883.300     -0.1131910E-02
     4884.000      0.1662116    
     4884.700      0.8202850E-01
     4885.400      0.9963499E-01
     4886.100      0.1681768    
     4886.800      0.1020240    
     4887.500      0.1099973    
     4888.200      0.1782851    
     4888.900      0.1645776    
     4889.600      0.8527415E-01
     4890.300      0.1043222    
     4891.000      0.2483336    
     4891.700      0.2115176    
     4892.400      0.1860969    
     4893.100      0.1280223    
     4893.800      0.7695893E-01
     4894.500      0.1911669    
     4895.200      0.1888568    
     4895.900      0.1488285    
     4896.600      0.4962431E-01
     4897.300      0.1123619    
     4898.000      0.2072301    
     4898.700      0.1787372    
     4899.400      0.1468009    
